id,支付方式,押金,当前租约,剩余租约,最长可租,续租方式,分时出租
1296257,半年付（6.6万）,1月房租,,,,无,
1200065,年付（4.74万）,1月房租,,,,无,
1200067,年付（4.8万）,,,,,无,
1200064,年付（6万）,,,,,无,
1199921,年付（7.2万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1200059,半年付（3.3万）,1月房租,,,,无,
1198073,半年付（3.6万）,,,,,无,
1199243,年付（39.6万）,1月房租,,,,无,
1198171,半年付（8.52万）,1月房租,,,,无,
1198201,年付（10万）,,,,,无,
1239399,-,-,,,,无,
1198784,3月一付,1月房租,,,,无,
1199218,半年付（19.8万）,1月房租,,,,无,
1199220,年付（32.28万）,1月房租,,,,无,
1198382,年付（21.6万）,1月房租,,,,无,
1199295,半年付（5.5万）,1月房租,,,,无,
1199222,年付（4.56万）,1月房租,,,,无,
1198441,年付（6万）,,,,,无,
1199213,半年付（4万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1199212,年付（2.35万）,1月房租,,,,无,
1198611,半年付（1.8万）,,,,,无,
1199214,年付（73.44万）,1月房租,,,,无,
1199215,年付（36万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1198444,半年付（1.68万）,,,,,无,
1199216,年付（10.8万）,1月房租,,,,无,
1199217,年付（3.84万）,1月房租,,,,无,
1199211,年付（18万）,1月房租,,,,无,
1199209,年付（13.23万）,1月房租,,,,无,
1239399,-,-,,,,无,
1199242,年付（3万）,,,,,无,
1199210,半年付（3.6万）,1月房租,,,,无,
1199256,年付（7.2万）,1月房租,,,,无,
1199247,半年付（17.32万）,1月房租,,,,无,
1199258,年付（9.6万）,1月房租,,,,无,
1199249,半年付（3.6万）,,,,,无,
1199259,年付（4.5万）,1000元,,,,无,
1199250,半年付（16.2万）,,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1199261,年付（8.5万）,5000元,,,,无,
1199251,年付（9万）,,,,,无,
1199262,年付（10.81万）,3月房租,,,,无,
1199254,半年付（18万）,,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1199304,年付（15万）,1月房租,,,,无,
1199365,年付（7.16万）,1月房租,,,,无,
1199255,半年付（7万）,,,,,无,
1199277,半年付（36万）,1月房租,,,,无,
1199298,年付（1.5万）,1月房租,,,,无,
1239399,-,-,,,,无,
1199417,年付（38.4万）,,,,,无,
1199379,年付（4.8万）,1月房租,,,,无,
1199442,年付（26.4万）,1月房租,,,,无,
1198748,1月一付,1月房租,,,,无,
1197910,1月一付,1月房租,,,,无,
1198053,年付（10.8万）,,,,,无,
1197895,年付（5.04万）,1月房租,,,,无,
1198034,年付（9万）,,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1198030,半年付（1.2万）,1月房租,,,,无,
1198035,半年付（3.6万）,,,,,无,
1197909,年付（9.6万）,1月房租,,,,无,
1198043,年付（2.6万）,,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1198056,半年付（6.1万）,,,,,无,
1198057,半年付（3.6万）,,,,,无,
1198272,年付（60万）,,,,,无,
1198309,半年付（6万）,1月房租,,,,无,
1198354,年付（12万）,,,,,无,
1239399,-,-,,,,无,
1198369,年付（2.88万）,1月房租,,,,无,
1198371,半年付（3万）,1月房租,,,,无,
1198376,半年付（2.52万）,1月房租,,,,无,
1198742,半年付（2.5万）,1月房租,,,,无,
1198785,3月一付,1月房租,,,,无,
1198380,半年付（1.86万）,1月房租,,,,无,
1198386,年付（18万）,,,,,无,
1181378,半年付（7.8万）,2月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1198387,半年付（4.8万）,1月房租,,,,无,
1177577,年付（13万）,1月房租,,,,无,
1198389,年付（3.6万）,,,,,无,
1179527,半年付（6.48万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1198607,4月一付,2月房租,,,,无,
1180171,半年付（4.2万）,2月房租,,,,无,
1198626,1月一付,6月房租,,,,无,
1198614,年付（3万）,1月房租,,,,无,
1198623,半年付（2.34万）,1月房租,,,,无,
1239399,-,-,,,,无,
1198436,半年付（3.3万）,1月房租,,,,无,
1198433,年付（7.2万）,,,,,无,
1195411,年付（24万）,1月房租,,,,无,
1195404,半年付（4.2万）,3月房租,,,,无,
1196524,年付（4.8万）,1月房租,,,,无,
1196703,年付（12.67万）,1月房租,,,,无,
1196727,半年付（6万）,1月房租,,,,无,
1196705,年付（7.2万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1196711,年付（8.4万）,1月房租,,,,无,
1196736,半年付（28.08万）,2月房租,,,,无,
1196721,年付（4.8万）,1月房租,,,,无,
1196741,半年付（32.4万）,2月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1196742,半年付（4.37万）,1月房租,,,,无,
1198068,半年付（8万）,4月房租,,,,无,
1196864,年付（3.6万）,1月房租,,,,无,
1198082,年付（1.2万）,1月房租,,,,无,
1198058,半年付（7.5万）,,,,,无,
1239399,-,-,,,,无,
1198092,半年付（11万）,1月房租,,,,无,
1198055,半年付（5.52万）,1月房租,,,,无,
1198059,半年付（10.6万）,2月房租,,,,无,
1198062,半年付（2万）,2月房租,,,,无,
1198098,年付（6.8万）,1月房租,,,,无,
1198046,半年付（8.25万）,1月房租,,,,无,
1198099,半年付（2.28万）,5月房租,,,,无,
1198065,半年付（5.1万）,,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1198067,年付（9.36万）,,,,,无,
1198070,年付（9.6万）,,,,,无,
1198101,半年付（5.4万）,1月房租,,,,无,
1198071,半年付（9.96万）,,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1190502,3月一付,3月房租,,,,无,
1195129,半年付（18万）,6月房租,,,,无,
1195173,半年付（39.3万）,1月房租,,,,无,
1195151,半年付（5万）,1月房租,,,,无,
1195174,年付（10.8万）,1月房租,,,,无,
1239399,-,-,,,,无,
1195229,3月一付,1月房租,,,,无,
1197645,半年付（3.6万）,2月房租,,,,无,
1197152,半年付（1.58万）,1月房租,,,,无,
1193938,半年付（3.6万）,1月房租,,,,无,
1197153,半年付（1.56万）,1月房租,,,,无,
1197686,半年付（1.6万）,6月房租,,,,无,
1197719,3月一付,2月房租,,,,无,
1196129,半年付（26.46万）,3月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1197383,半年付（3万）,1月房租,,,,无,
1197523,半年付（6万）,3月房租,,,,无,
1197547,年付（71.97万）,1月房租,,,,无,
1197526,半年付（3.9万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1197538,年付（2.71万）,2000元,,,,无,
1197527,半年付（17.42万）,2月房租,,,,无,
1195409,半年付（9600元）,1月房租,,,,无,
1195369,半年付（6万）,1月房租,,,,无,
1196921,1月一付,4月房租,,,,无,
1239399,-,-,,,,无,
1196924,年付（6万）,1月房租,,,,无,
1196923,年付（10万）,20000元,,,,无,
1196695,半年付（36.54万）,1月房租,,,,无,
1196346,年付（5.52万）,1月房租,,,,无,
1196918,半年付（2.25万）,1月房租,,,,无,
1196700,年付（2.52万）,1月房租,,,,无,
1196707,年付（13.5万）,1月房租,,,,无,
1196701,半年付（7.05万）,2月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1196704,半年付（8.03万）,1月房租,,,,无,
1196716,半年付（2.5万）,1月房租,,,,无,
1196697,3月一付,1月房租,,,,无,
1196699,半年付（10.81万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1196718,半年付（9万）,1月房租,,,,无,
1196731,半年付（31.1万）,2月房租,,,,无,
1196702,年付（12万）,1月房租,,,,无,
1196719,年付（3万）,1月房租,,,,无,
1196737,半年付（7.2万）,2月房租,,,,无,
1239399,-,-,,,,无,
1196791,半年付（2.7万）,1月房租,,,,无,
1196728,半年付（2.52万）,2月房租,,,,无,
1196739,年付（11.07万）,1月房租,,,,无,
1196729,年付（3.6万）,6月房租,,,,无,
1196740,半年付（4.8万）,1月房租,,,,无,
1196733,年付（60万）,2月房租,,,,无,
1196899,年付（75万）,1月房租,,,,无,
1196747,年付（8.4万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1196743,年付（16.63万）,1月房租,,,,无,
1196883,3月一付,1月房租,,,,无,
1196919,年付（6万）,1月房租,,,,无,
1196744,1月一付,10000元,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1196920,年付（3.6万）,1月房租,,,,无,
1196862,年付（4.99万）,1月房租,,,,无,
1196922,年付（50.4万）,1月房租,,,,无,
1195149,年付（9.36万）,1月房租,,,,无,
1196525,半年付（6.03万）,2月房租,,,,无,
1239399,-,-,,,,无,
1195148,年付（15.6万）,1月房租,,,,无,
1195147,年付（18万）,1月房租,,,,无,
1195124,半年付（6万）,1月房租,,,,无,
1195134,半年付（5.2万）,1月房租,,,,无,
1196379,半年付（5.1万）,1月房租,,,,无,
1196527,半年付（16.08万）,2月房租,,,,无,
1195349,半年付（6万）,1月房租,,,,无,
1195374,半年付（7.56万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1195352,半年付（3万）,1月房租,,,,无,
1196344,3月一付,1月房租,,,,无,
1196160,年付（9.61万）,1月房租,,,,无,
1196339,半年付（6.9万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1195156,年付（3.84万）,1月房租,,,,无,
1195157,年付（18万）,1月房租,,,,无,
1195158,年付（16万）,1月房租,,,,无,
1195160,年付（12万）,1月房租,,,,无,
1195162,年付（6.96万）,1月房租,,,,无,
1239399,-,-,,,,无,
1195163,半年付（9000元）,1月房租,,,,无,
1195166,半年付（1.32万）,1月房租,,,,无,
1195240,半年付（9万）,1月房租,,,,无,
1195167,年付（9.6万）,1月房租,,,,无,
1195168,年付（19.81万）,1月房租,,,,无,
1195179,3月一付,1月房租,,,,无,
1195216,年付（3.96万）,,,,,无,
1195228,半年付（2.52万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1195279,年付（3.6万）,1月房租,,,,无,
1195231,半年付（2.69万）,1月房租,,,,无,
1195293,半年付（8.4万）,1月房租,,,,无,
1195295,年付（4.64万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1195301,3月一付,1月房租,,,,无,
1195805,年付（3.6万）,,,,,无,
1195806,年付（46.66万）,2月房租,,,,无,
1195309,年付（23.41万）,3月房租,,,,无,
1195355,半年付（3.15万）,1月房租,,,,无,
1239399,-,-,,,,无,
1195413,半年付（15万）,1月房租,,,,无,
1195334,年付（20.01万）,2月房租,,,,无,
1195356,3月一付,1月房租,,,,无,
1195335,半年付（3万）,1月房租,,,,无,
1195405,年付（6万）,2月房租,,,,无,
1195376,半年付（4.5万）,,,,,无,
1195377,半年付（3.9万）,1月房租,,,,无,
1194803,半年付（7.2万）,2月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1194806,年付（4.44万）,1月房租,,,,无,
1194807,半年付（6000元）,1月房租,,,,无,
1194873,年付（7.2万）,1月房租,,,,无,
1157120,3月一付,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1170074,1月一付,1月房租,,,,无,
1194817,年付（12万）,1月房租,,,,无,
1195011,半年付（3.3万）,1月房租,,,,无,
1194964,半年付（12万）,1月房租,,,,无,
1194980,半年付（7万）,2月房租,,,,无,
1239399,-,-,,,,无,
1195022,3月一付,1月房租,,,,无,
1194724,3月一付,1月房租,,,,无,
1194725,半年付（7.8万）,,,,,无,
1194731,半年付（2.4万）,1月房租,,,,无,
1194733,3月一付,3月房租,,,,无,
1194734,3月一付,1月房租,,,,无,
1194737,年付（18万）,1月房租,,,,无,
1194676,年付（13.2万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1194683,半年付（6万）,1月房租,,,,无,
1194694,3月一付,1月房租,,,,无,
1194542,半年付（13.8万）,1月房租,,,,无,
1194164,年付（18.63万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1193789,半年付（3.75万）,2月房租,,,,无,
1193774,年付（9.6万）,1月房租,,,,无,
1193776,3月一付,1月房租,,,,无,
1193795,年付（5.4万）,1月房租,,,,无,
1193721,3月一付,1月房租,,,,无,
1239399,-,-,,,,无,
1193729,年付（5.4万）,1月房租,,,,无,
1193550,年付（15.75万）,1月房租,,,,无,
1193542,半年付（5.46万）,1月房租,,,,无,
1193535,年付（6.24万）,1月房租,,,,无,
1192352,3月一付,3月房租,,,,无,
1191927,3月一付,1月房租,,,,无,
1192057,半年付（7.5万）,1月房租,,,,无,
1192072,年付（6.84万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1192073,年付（3.96万）,1月房租,,,,无,
1191543,半年付（7.98万）,2月房租,,,,无,
1164009,年付（8.4万）,,,,,无,
1190707,3月一付,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1173891,3月一付,1月房租,,,,无,
1164246,年付（12万）,1月房租,,,,无,
1180148,半年付（8万）,2月房租,,,,无,
1180151,半年付（9万）,1月房租,,,,无,
1180136,年付（16.8万）,1月房租,,,,无,
1239399,-,-,,,,无,
1180141,半年付（3.97万）,3月房租,,,,无,
1167876,半年付（6万）,20000元,,,,无,
1166141,半年付（30万）,2元,,,,无,
1163997,半年付（3.48万）,1月房租,,,,无,
1165507,年付（14.04万）,1月房租,,,,无,
1156645,半年付（5.4万）,,,,,无,
1166716,3月一付,2月房租,,,,无,
1166417,半年付（1.8万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1171128,半年付（2.52万）,1月房租,,,,无,
1168718,半年付（24.41万）,3月房租,,,,无,
1168825,年付（3.84万）,1月房租,,,,无,
1166523,年付（12.31万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1167274,半年付（5.1万）,1月房租,,,,无,
1171643,2月一付,6月房租,,,,无,
1155199,半年付（6万）,10000元,,,,无,
1156531,半年付（84万）,2月房租,,,,无,
1169294,3月一付,1月房租,,,,无,
1239399,-,-,,,,无,
1158495,半年付（5.1万）,1月房租,,,,无,
1159096,年付（5.41万）,1月房租,,,,无,
1165011,半年付（2.76万）,1月房租,,,,无,
1174427,半年付（9.3万）,,,,,无,
1174463,3月一付,2月房租,,,,无,
1174465,年付（4.32万）,1月房租,,,,无,
1172398,年付（7.2万）,,,,,无,
1172057,年付（9.83万）,,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1172399,年付（7.2万）,1月房租,,,,无,
1172444,年付（10.8万）,3月房租,,,,无,
1172408,半年付（7.2万）,,,,,无,
1173997,半年付（1.26万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1173890,年付（66万）,,,,,无,
1174004,3月一付,3月房租,,,,无,
1173949,年付（12万）,3月房租,,,,无,
1174011,半年付（6.3万）,1月房租,,,,无,
1173281,半年付（1.8万）,1月房租,,,,无,
1239399,-,-,,,,无,
1173283,半年付（4.8万）,1月房租,,,,无,
1173306,半年付（11.34万）,1月房租,,,,无,
1173307,半年付（9万）,1月房租,,,,无,
1173665,年付（22.2万）,50000元,,,,无,
1173309,3月一付,1月房租,,,,无,
1173310,年付（6万）,1月房租,,,,无,
1173671,半年付（3.5万）,1月房租,,,,无,
1173312,半年付（6万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1173425,年付（7.2万）,1月房租,,,,无,
1172049,半年付（16.56万）,2月房租,,,,无,
1172051,年付（8.4万）,1月房租,,,,无,
1172058,年付（13.2万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1172053,年付（12万）,1月房租,,,,无,
1172071,半年付（7.5万）,1月房租,,,,无,
1172079,年付（7万）,1月房租,,,,无,
1172530,半年付（1.25万）,1月房租,,,,无,
1172098,年付（4.2万）,1月房租,,,,无,
1239399,-,-,,,,无,
1172108,半年付（4.2万）,1月房租,,,,无,
1172113,半年付（5.5万）,1月房租,,,,无,
1172400,年付（3.6万）,1月房租,,,,无,
1172402,年付（18万）,1月房租,,,,无,
1172403,年付（4万）,10000元,,,,无,
1168475,3月一付,1月房租,,,,无,
1168474,半年付（3.5万）,1月房租,,,,无,
1168641,年付（26万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1172448,半年付（8.42万）,1月房租,,,,无,
1172653,年付（8.52万）,,,,,无,
1172571,年付（7.2万）,1月房租,,,,无,
1172583,3月一付,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1172668,年付（12.96万）,,,,,无,
1172705,半年付（3.18万）,1月房租,,,,无,
1172758,半年付（1.44万）,,,,,无,
1172075,半年付（10.5万）,1月房租,,,,无,
1172103,年付（12万）,,,,,无,
1239399,-,-,,,,无,
1172081,年付（6000元）,,,,,无,
1171636,年付（12.6万）,1月房租,,,,无,
1171418,半年付（4.5万）,1月房租,,,,无,
1171650,年付（6万）,,,,,无,
1170476,半年付（4.02万）,1月房租,,,,无,
1168479,年付（6万）,1月房租,,,,无,
1171046,半年付（4.75万）,,,,,无,
1170906,半年付（6.7万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1170805,1月一付,1月房租,,,,无,
1170899,半年付（4.2万）,3月房租,,,,无,
1170908,3月一付,1月房租,,,,无,
1170910,年付（8万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1170900,半年付（4.8万）,1月房租,,,,无,
1170901,半年付（3.6万）,1月房租,,,,无,
1170913,1月一付,,,,,无,
1171052,年付（2.1万）,1月房租,,,,无,
1171122,半年付（1.8万）,2月房租,,,,无,
1239399,-,-,,,,无,
1171064,2月一付,1月房租,,,,无,
1171124,年付（6.96万）,1月房租,,,,无,
1171069,半年付（13.36万）,1月房租,,,,无,
1171073,年付（24万）,1月房租,,,,无,
1171130,半年付（12.51万）,50000元,,,,无,
1171074,年付（12万）,,,,,无,
1171132,年付（5万）,4000元,,,,无,
1171075,年付（17万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1171133,半年付（1.2万）,1月房租,,,,无,
1171079,半年付（14.4万）,2月房租,,,,无,
1169653,3月一付,2月房租,,,,无,
1169638,年付（2.4万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1169955,半年付（4.2万）,1月房租,,,,无,
1169997,半年付（1.74万）,1月房租,,,,无,
1169998,半年付（4.8万）,2月房租,,,,无,
1169912,3月一付,1月房租,,,,无,
1169739,半年付（3.54万）,1月房租,,,,无,
1239399,-,-,,,,无,
1169894,3月一付,1月房租,,,,无,
1170018,年付（2万）,1月房租,,,,无,
1170583,4月一付,1月房租,,,,无,
1170029,年付（53万）,2月房租,,,,无,
1170580,年付（1.2万）,,,,,无,
1170589,年付（1.2万）,1月房租,,,,无,
1170588,半年付（3.6万）,1月房租,,,,无,
1170199,年付（3.6万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1170586,3月一付,1月房租,,,,无,
1170208,3月一付,3月房租,,,,无,
1170578,年付（14万）,1月房租,,,,无,
1170770,半年付（3.9万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1170796,半年付（1.8万）,1月房租,,,,无,
1170262,1月一付,1月房租,,,,无,
1170798,年付（30万）,1月房租,,,,无,
1170573,年付（12.6万）,1月房租,,,,无,
1170800,3月一付,1月房租,,,,无,
1239399,-,-,,,,无,
1170574,年付（20.52万）,1月房租,,,,无,
1170575,年付（10.2万）,1月房租,,,,无,
1170801,1月一付,3月房租,,,,无,
1170577,半年付（13.68万）,2月房租,,,,无,
1170803,年付（4.5万）,1月房租,,,,无,
1170806,年付（7.8万）,,,,,无,
1170658,半年付（60万）,2月房租,,,,无,
1170792,年付（9.6万）,,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1170785,年付（10.2万）,2月房租,,,,无,
1170078,年付（2.5万）,1月房租,,,,无,
1170210,3月一付,1月房租,,,,无,
1170784,半年付（3万）,2月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1170216,年付（4万）,1月房租,,,,无,
1170778,3月一付,1月房租,,,,无,
1170263,半年付（9万）,2月房租,,,,无,
1170369,年付（8万）,1月房租,,,,无,
1170373,半年付（36万）,2月房租,,,,无,
1239399,-,-,,,,无,
1170445,半年付（1.8万）,4000元,,,,无,
1170459,半年付（1.5万）,1月房租,,,,无,
1170265,半年付（4.38万）,1月房租,,,,无,
1170266,半年付（3万）,1月房租,,,,无,
1170267,半年付（7.5万）,1月房租,,,,无,
1170274,半年付（6.48万）,1月房租,,,,无,
1170591,3月一付,1月房租,,,,无,
1170602,3月一付,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1170610,年付（7万）,1月房租,,,,无,
1170617,年付（5.04万）,1月房租,,,,无,
1170618,年付（24万）,1月房租,,,,无,
1170650,半年付（7.2万）,2月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1170657,半年付（4.8万）,1月房租,,,,无,
1170659,半年付（7.13万）,1月房租,,,,无,
1170468,3月一付,2月房租,,,,无,
1170474,年付（4.32万）,1月房租,,,,无,
1170495,年付（2.76万）,1月房租,,,,无,
1239399,-,-,,,,无,
1170542,半年付（4.2万）,1月房租,,,,无,
1170543,年付（12.6万）,1月房租,,,,无,
1170544,半年付（1.8万）,1月房租,,,,无,
1170545,3月一付,2月房租,,,,无,
1170196,半年付（1.8万）,1月房租,,,,无,
1170207,3月一付,2月房租,,,,无,
1170209,年付（10.92万）,1月房租,,,,无,
1170268,年付（9万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1170222,半年付（24万）,1月房租,,,,无,
1170223,年付（4.2万）,1月房租,,,,无,
1170224,年付（2.5万）,2月房租,,,,无,
1170269,半年付（10.2万）,3月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1170230,3月一付,1月房租,,,,无,
1170231,3月一付,1月房租,,,,无,
1170232,年付（4.2万）,1月房租,,,,无,
1170259,年付（5.88万）,1月房租,,,,无,
1170260,半年付（5.13万）,1月房租,,,,无,
1239399,-,-,,,,无,
1170270,年付（12万）,1月房租,,,,无,
1170271,半年付（1.8万）,1月房租,,,,无,
1170273,年付（4.2万）,1月房租,,,,无,
1170015,年付（3万）,1月房租,,,,无,
1170006,1月一付,,,,,无,
1170024,半年付（1.89万）,,,,,无,
1170026,3月一付,,,,,无,
1170028,年付（11.76万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1170032,年付（10.8万）,,,,,无,
1170035,半年付（5.99万）,1月房租,,,,无,
1170040,半年付（6万）,3月房租,,,,无,
1170041,半年付（1.98万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1170043,年付（19.2万）,2月房租,,,,无,
1170046,年付（7.5万）,1月房租,,,,无,
1169942,年付（18万）,100000元,,,,无,
1169948,半年付（13.38万）,1月房租,,,,无,
1169952,年付（10万）,1月房租,,,,无,
1239399,-,-,,,,无,
1169956,年付（7.8万）,1月房租,,,,无,
1169957,半年付（4万）,1月房租,,,,无,
1169740,3月一付,1月房租,,,,无,
1169742,半年付（3.18万）,1月房租,,,,无,
1169790,3月一付,1月房租,,,,无,
1169896,年付（5.04万）,,,,,无,
1169898,半年付（2.7万）,2000元,,,,无,
1169903,年付（13.2万）,10000元,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1169907,半年付（12万）,2月房租,,,,无,
1169909,年付（13.2万）,1月房租,,,,无,
1169910,半年付（12.31万）,1月房租,,,,无,
1169639,3月一付,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1168437,年付（4.5万）,,,,,无,
1168447,半年付（3万）,10000元,,,,无,
1169752,3月一付,2月房租,,,,无,
1169754,半年付（8.25万）,1月房租,,,,无,
1169761,半年付（19.93万）,2月房租,,,,无,
1239399,-,-,,,,无,
1169784,年付（4.98万）,,,,,无,
1169788,半年付（6.6万）,1月房租,,,,无,
1169793,半年付（3.3万）,3月房租,,,,无,
1168009,年付（4.5万）,3月房租,,,,无,
1168656,年付（21.6万）,2月房租,,,,无,
1168660,3月一付,1月房租,,,,无,
1168126,年付（5万）,,,,,无,
1168727,3月一付,3月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1168132,年付（2万）,1月房租,,,,无,
1168136,半年付（1.5万）,1月房租,,,,无,
1168815,年付（13.6万）,1月房租,,,,无,
1168137,1月一付,,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1169456,半年付（4万）,1月房租,,,,无,
1168146,3月一付,1月房租,,,,无,
1169308,年付（3万）,1月房租,,,,无,
1169681,3月一付,1月房租,,,,无,
1168353,年付（8.4万）,2月房租,,,,无,
1239399,-,-,,,,无,
1169660,年付（11.16万）,,,,,无,
1168354,年付（13.2万）,1月房租,,,,无,
1169645,3月一付,2月房租,,,,无,
1169661,半年付（3万）,,,,,无,
1169664,年付（5.4万）,1月房租,,,,无,
1169648,1月一付,,,,,无,
1169649,年付（30万）,1月房租,,,,无,
1169665,半年付（1.8万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1169650,年付（16.8万）,1月房租,,,,无,
1169656,半年付（2.25万）,1月房租,,,,无,
1169677,年付（19.2万）,1月房租,,,,无,
1169675,半年付（2万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1169667,年付（5.1万）,,,,,无,
1169673,半年付（6万）,1月房租,,,,无,
1169672,半年付（9万）,1月房租,,,,无,
1169676,半年付（10.65万）,2月房租,,,,无,
1168441,年付（20.04万）,2月房租,,,,无,
1239399,-,-,,,,无,
1168444,半年付（4.5万）,1月房租,,,,无,
1168473,半年付（2.1万）,1月房租,,,,无,
1168448,半年付（4.86万）,1月房租,,,,无,
1168486,年付（8万）,1月房租,,,,无,
1168482,半年付（2.94万）,1月房租,,,,无,
1168480,年付（6.48万）,1月房租,,,,无,
1168483,3月一付,1月房租,,,,无,
1168484,半年付（24.96万）,60000元,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1168811,年付（9.6万）,1月房租,,,,无,
1168481,半年付（12万）,1月房租,,,,无,
1169431,年付（12.5万）,1月房租,,,,无,
1169458,1月一付,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1169454,3月一付,1月房租,,,,无,
1168814,3月一付,2月房租,,,,无,
1168487,3月一付,3月房租,,,,无,
1169290,半年付（1.8万）,1月房租,,,,无,
1168863,4月一付,1月房租,,,,无,
1239399,-,-,,,,无,
1169291,半年付（5万）,1月房租,,,,无,
1169292,9月一付,1月房租,,,,无,
1169285,半年付（4.2万）,1月房租,,,,无,
1169293,年付（2.4万）,6月房租,,,,无,
1168488,半年付（6.6万）,1月房租,,,,无,
1169326,半年付（1.5万）,1月房租,,,,无,
1169376,半年付（3万）,10000元,,,,无,
1168489,2月一付,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1168729,半年付（16.8万）,1月房租,,,,无,
1168731,年付（6.6万）,1月房租,,,,无,
1168545,半年付（3.78万）,2月房租,,,,无,
1168546,年付（5.76万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1168747,1月一付,1月房租,,,,无,
1168563,1月一付,1月房租,,,,无,
1168749,半年付（2.88万）,20000元,,,,无,
1168752,年付（6.72万）,1月房租,,,,无,
1168567,半年付（1.5万）,1月房租,,,,无,
1239399,-,-,,,,无,
1169080,1月一付,2月房租,,,,无,
1169070,1月一付,2月房租,,,,无,
1169075,半年付（26.4万）,1月房租,,,,无,
1168788,半年付（5.99万）,3月房租,,,,无,
1169086,年付（1.8万）,1月房租,,,,无,
1169079,半年付（2.4万）,2月房租,,,,无,
1168797,半年付（6万）,1月房租,,,,无,
1169088,年付（15万）,,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
